,0,1,2,3
40,gdb9_21291,-48.39854987571891 kJ/mol,"[Vec3(x=1.510978772179005, y=-1.558865322166838, z=-0.048969059184164276), Vec3(x=-0.23422719229992595, y=-1.8802132216643486, z=0.061699710969653765), Vec3(x=-5.105564176358314, y=3.0674603566913277, z=0.13012499094028485), Vec3(x=-0.9364633113535206, y=0.3666019595333694, z=0.02217983553079872), Vec3(x=0.8182073553788598, y=1.5557060574622597, z=0.02783503786603525), Vec3(x=0.03371236976197167, y=1.3836232038043477, z=-0.0076736377408925804), Vec3(x=3.3426913069008037, y=-0.6207637812215125, z=-0.08816543698118373), Vec3(x=2.1652146258728635, y=0.4175693938008749, z=-0.043834831639628646), Vec3(x=-2.7405271588735367, y=2.2224123265306934, z=0.031224130588928034), Vec3(x=0.4094490605687273, y=-1.0854648357544754, z=1.568845143745797), Vec3(x=0.3477635059256379, y=-1.0684377874738935, z=-1.624453352891516), Vec3(x=-2.3032779901900255, y=1.6216749451513124, z=0.022764904073769188), Vec3(x=1.9819430645598768, y=-1.4539717388348272, z=-1.4566177258367041), Vec3(x=2.0431107496895073, y=-1.5389004794225052, z=1.4518304505916255), Vec3(x=-1.3330488903162774, y=-1.4284358448073355, z=-0.046787954660951314)] kJ/(nm mol)","[Vec3(x=-0.8131023852845054, y=-0.7544685415782979, z=0.008433190608343466), Vec3(x=0.11131372303319154, y=0.1485901179493112, z=0.045599736485750775), Vec3(x=-0.616963297689523, y=-1.3111403481805297, z=0.05789792737547561), Vec3(x=-0.39394215333391003, y=2.364255974514762, z=0.009906875811260818), Vec3(x=-6.115479404903169, y=1.3006549577798268, z=0.1710225257430471), Vec3(x=0.7521603979212017, y=1.6062115022693888, z=-0.029399142592410943), Vec3(x=0.7077052883412875, y=0.9824922379475538, z=-0.024393227537671258), Vec3(x=1.025097421699229, y=-2.92640331479609, z=-0.0025768868343902795), Vec3(x=-0.2883694421984764, y=1.2952557101686093, z=-0.01676222741948763), Vec3(x=0.6165926962767809, y=-0.7872729428572995, z=0.03634841240082132), Vec3(x=0.6192812191413033, y=-0.7375629043249141, z=-0.11612735942466657), Vec3(x=0.2433768712528348, y=0.8530195681717032, z=-0.03094318612375191), Vec3(x=1.6929303836612721, y=0.6941291900529194, z=-0.5036066377480282), Vec3(x=1.669118864394738, y=0.6178929249487339, z=0.4466648198629546), Vec3(x=0.7902798176875443, y=-3.3456484100195993, z=-0.052064522584021944)] kJ/(nm mol)"
41,gdb9_21292,-65.85321500007473 kJ/mol,"[Vec3(x=-0.029252556453741363, y=-0.054858931655083154, z=0.14855457196946986), Vec3(x=0.9445538886838278, y=-0.20776608849740796, z=-2.152565627415874), Vec3(x=0.05856550232670088, y=-2.695580956679237, z=0.09285836801065273), Vec3(x=0.5436891007529425, y=1.9872416162857007, z=0.15561917878965126), Vec3(x=1.0925537434646913, y=0.13881333674888197, z=0.2536937613624808), Vec3(x=-0.7440826283249748, y=-2.001410536672495, z=-1.4495109036523814), Vec3(x=-0.051881738122972365, y=1.798834806386708, z=-0.24968907783805605), Vec3(x=-0.09185480570761229, y=-0.5938036850645858, z=0.7159313606805995), Vec3(x=0.7285107536931328, y=-2.9306810024194796, z=0.6443554693788789), Vec3(x=-0.44418793393911393, y=2.9241868283420125, z=1.0639807130211274), Vec3(x=-3.5729260761315693, y=1.4061562992969847, z=-1.3041137303350752), Vec3(x=2.0297659242227724, y=1.0174334572066428, z=1.4577720499337552), Vec3(x=1.1651779029049294, y=-0.9791492612778541, z=0.5364763973128674), Vec3(x=-1.6284651380379955, y=0.19051449977419566, z=0.0865249501137555)] kJ/(nm mol)","[Vec3(x=1.3560319185385055, y=0.5968311854750468, z=0.05507983073929168), Vec3(x=-1.2895618494691519, y=1.5439998627732052, z=1.17883194435624), Vec3(x=-0.8586722924089827, y=-0.5078649937513546, z=0.5225421297186053), Vec3(x=-0.6227122813056667, y=-2.1200772743682137, z=-0.9063499904383221), Vec3(x=-1.4661004983355497, y=-0.9223958683066087, z=-1.800893785189011), Vec3(x=0.19525188830949247, y=-0.6676525230258505, z=1.244546117001609), Vec3(x=0.6124069328465964, y=0.5101511614566334, z=0.4537963310244286), Vec3(x=-1.7462285308645562, y=-0.662701047464509, z=0.7372106007881021), Vec3(x=2.9184710163600833, y=-1.7857665505569074, z=0.2442815878944744), Vec3(x=0.8632698058942854, y=-1.126167999758227, z=0.11320834355993625), Vec3(x=-1.5215643650038544, y=0.31717261009031716, z=-1.9232037275212868), Vec3(x=0.27501564565162084, y=0.995211019743941, z=2.3752728962747987), Vec3(x=1.8379801704623446, y=0.5174529328212429, z=-4.0891970967633355), Vec3(x=-0.553570394537175, y=3.3117960407796545, z=1.7948738648801665)] kJ/(nm mol)"
42,gdb9_21293,-66.41127036507933 kJ/mol,"[Vec3(x=0.06942798005564832, y=-0.21293182160224688, z=-0.12352433924091599), Vec3(x=-0.4655751628892517, y=1.2564822018794644, z=0.7791006679842098), Vec3(x=-1.1128423622568562, y=-1.3608194994651512, z=2.262277965872727), Vec3(x=0.33701741616670233, y=0.17510981057318986, z=-0.6111531766770781), Vec3(x=0.1666562978804791, y=-3.048819556335161, z=0.05336264333703866), Vec3(x=0.3917407466463203, y=-2.7118916404314177, z=-0.4471510941613417), Vec3(x=-0.3906633006983782, y=1.66296253264764, z=0.5941721689925288), Vec3(x=0.9064464746123235, y=0.9208459955864328, z=-1.8557902969776023), Vec3(x=-0.3551088175257302, y=-0.5269725830911121, z=-0.18977006407890684), Vec3(x=0.28596303692587677, y=-0.5117978879654217, z=0.26199323995298407), Vec3(x=1.1742322020380218, y=-1.9227359907367223, z=-1.931144811174395), Vec3(x=-0.5046292367625966, y=3.4203922025704117, z=0.6318478811850952), Vec3(x=-0.5025999475016079, y=2.8602370331078646, z=0.5757334386187267)] kJ/(nm mol)","[Vec3(x=0.8921753447660059, y=-0.5787824678441851, z=-1.660566724668871), Vec3(x=-0.09370032542041429, y=1.0962357822329523, z=0.09603452412113711), Vec3(x=0.17157519837633117, y=0.8450648058349088, z=-0.41560432180176576), Vec3(x=-0.06682413775172336, y=0.0961231442886401, z=0.17940796834608363), Vec3(x=0.949753395160883, y=-3.7740227469908234, z=-1.3573300008112597), Vec3(x=-0.5164014183479644, y=-1.9415826750538656, z=1.1913801301182119), Vec3(x=-0.32656475612569125, y=-0.46302113596050276, z=0.6919922993102787), Vec3(x=0.7869537876715782, y=1.457442205685311, z=-1.6972024467099374), Vec3(x=-1.419312123829588, y=-0.25597103483420547, z=0.034079634891232224), Vec3(x=0.6742943887574544, y=-0.16783418334240707, z=1.2531621259113477), Vec3(x=0.9063005534758384, y=-2.67287369923865, z=-1.337272888218184), Vec3(x=-1.719294459376826, y=3.366511271819661, z=2.956643710864114), Vec3(x=-0.23896021572750215, y=2.9927135944256804, z=0.0652693129274553)] kJ/(nm mol)"
43,gdb9_21294,"Solv_multiprocess, <class 'rdkit.Chem.rdchem.Mol'>Failed: cannot unpack non-iterable NoneType object",,
44,gdb9_21295,-57.078606410583944 kJ/mol,"[Vec3(x=-0.4484119395564363, y=-0.9105316407614197, z=0.822835973067825), Vec3(x=-0.5268740580523001, y=-4.0731181830281, z=0.8701672879236924), Vec3(x=0.09204123074766812, y=-0.7443053041226904, z=-0.21391518682253263), Vec3(x=-0.04233940220956356, y=0.16715662614490157, z=0.025091610307867995), Vec3(x=0.4875221626325299, y=-0.20341392801347524, z=-0.8033877623091712), Vec3(x=0.17869895168041694, y=0.1268956389504865, z=-0.2644079096679661), Vec3(x=0.22122900561831216, y=-0.8126060574243184, z=-0.23012305960435242), Vec3(x=0.47916643704996886, y=-0.8930076121472439, z=-0.8840391332014121), Vec3(x=0.17084580614725908, y=1.7547278830031292, z=-0.3654264648848766), Vec3(x=0.11217709296828815, y=1.7832839889035927, z=-0.24184155931796703), Vec3(x=-0.29127107324446655, y=1.4884705467187924, z=0.6591065191211385), Vec3(x=-0.43275464987779344, y=2.316412755826491, z=0.6258643451163266)] kJ/(nm mol)","[Vec3(x=-0.5803597057281884, y=-1.4032368205064998, z=1.0595784287338965), Vec3(x=-0.5761006738945866, y=-3.7223423618645484, z=0.9665851023278691), Vec3(x=0.8598592729866823, y=-0.9772923296528688, z=-1.5621732588849682), Vec3(x=-0.2841992385509968, y=1.3200024115699307, z=0.4428161129426371), Vec3(x=0.5143181340614262, y=0.592303929924384, z=-0.8639493514061769), Vec3(x=0.5921934808790184, y=-0.30757768908671324, z=-0.9945689073296649), Vec3(x=-0.6838340415393702, y=-0.8068573366172416, z=1.3765498987968954), Vec3(x=0.3203903888496633, y=0.7744292994195803, z=-0.6425346869539936), Vec3(x=1.1923764643227308, y=-1.1348596292158533, z=-0.1685526842826519), Vec3(x=-0.5486248192112306, y=-1.1264210136286295, z=-1.0038732493037958), Vec3(x=-0.4441705978013726, y=3.1848088399337655, z=0.9073615095517518), Vec3(x=-0.36184723386270434, y=3.607043653398705, z=0.482761085808022)] kJ/(nm mol)"
45,gdb9_21296,-42.24284051192259 kJ/mol,"[Vec3(x=-0.9545770081752316, y=-0.52980076559993, z=0.008090474229007327), Vec3(x=-0.4460201646040787, y=-1.3193668651496182, z=-0.013708683411703948), Vec3(x=4.184674246193026, y=-0.4432795008468702, z=-0.10536906133490742), Vec3(x=-0.5081966494254289, y=2.5007730625910085, z=0.004658570215738234), Vec3(x=0.4246297390913867, y=1.1135239379584618, z=0.050257052353696485), Vec3(x=-2.328625821554283, y=-3.969866708677671, z=0.042930525537417275), Vec3(x=2.1811923546136427, y=0.39310833546630874, z=-0.0029057048341907254), Vec3(x=-2.2236204284142502, y=2.3101054397887424, z=-0.018640099658724596), Vec3(x=-1.0206440012854685, y=0.35049823310844364, z=0.06405909493094741), Vec3(x=0.38525837142855224, y=-0.20316371079690043, z=0.0409285070440788), Vec3(x=0.30590170557683116, y=-0.20250690072833066, z=-0.07030627418268054)] kJ/(nm mol)","[Vec3(x=-0.012611846467354582, y=-0.9093039682671247, z=-0.0004852915289657034), Vec3(x=0.6857513650105886, y=-1.1876409433347135, z=-0.01997118211146054), Vec3(x=-2.7890670542492444, y=0.7400422684183354, z=-0.038566591762252855), Vec3(x=2.6414880714786477, y=0.43334311779779, z=-0.018834943452134045), Vec3(x=0.6307034571047438, y=1.7308743384024012, z=0.03955949687517779), Vec3(x=-2.8956848967049496, y=-4.549803099194094, z=0.058371442449581146), Vec3(x=2.5746516965129445, y=2.304839197809301, z=-0.00035576907619816467), Vec3(x=0.5173802550732987, y=0.6237460272342048, z=-0.060360149626935256), Vec3(x=-2.259728766799711, y=0.05877799632005676, z=0.07673631635154887), Vec3(x=0.48541881641691376, y=0.3803943942145125, z=-0.7970687713922935), Vec3(x=0.4216893658809937, y=0.3747306705991349, z=0.7609756071867118)] kJ/(nm mol)"
46,gdb9_21297,-23.935517062579947 kJ/mol,"[Vec3(x=2.3076465593121327, y=1.7445186013603688, z=-0.2088124343756368), Vec3(x=-1.5199546689336785, y=1.7323423389902928, z=0.5455391873889255), Vec3(x=-0.9132061679998174, y=-3.743193344000346, z=-0.3475596473722078), Vec3(x=-0.49748924080657275, y=0.611616731537687, z=0.18394968234374076), Vec3(x=0.5421495342959588, y=0.578192241250207, z=-0.02589889104983456), Vec3(x=-3.014272402973063, y=0.5270565977444335, z=0.667670452033633), Vec3(x=0.07348622212276723, y=-0.6974527845080161, z=-0.11076348268515801), Vec3(x=2.1995757684304067, y=-2.0240686708717703, z=-0.7149209748896226), Vec3(x=2.5231716312773145, y=-0.009039803405398672, z=-0.5013434780538031), Vec3(x=-0.4549887066005027, y=3.086457107687653, z=0.4022789654497032), Vec3(x=-0.4086148280680444, y=3.0526086580976717, z=0.6351868359242481), Vec3(x=-0.7100747258043021, y=-0.6952199522236775, z=-0.01905426634186469), Vec3(x=-0.12232378063712446, y=-0.09008198198982242, z=0.011827083082801337), Vec3(x=-0.6880615733493105, y=-0.7103910726846046, z=0.09624141454544244), Vec3(x=0.6829640091274882, y=-3.3633831715860083, z=-0.6143329358149501)] kJ/(nm mol)","[Vec3(x=0.6742418722628081, y=2.1863579669809, z=0.17550120668214042), Vec3(x=-2.109277927017672, y=-0.04175855372932347, z=0.4110883285477769), Vec3(x=-1.2306121242266528, y=1.401388362099759, z=0.43891315789023544), Vec3(x=-0.3497123105476838, y=-1.6738058230395865, z=-0.1678191572288803), Vec3(x=-0.9968574779397841, y=2.908280392468157, z=0.6096285949937084), Vec3(x=2.2073999046812673, y=-0.18675232507837336, z=-0.46866769903289196), Vec3(x=-1.6549774229879404, y=0.4344662785306639, z=0.3889495258764981), Vec3(x=0.025454682588396338, y=-3.099596813097719, z=-0.4346930952167867), Vec3(x=2.0233425555473197, y=1.2202849391396935, z=-0.22864930952735385), Vec3(x=0.7161054603182784, y=2.0136609818195588, z=0.5768753293567439), Vec3(x=0.5538952136044397, y=2.1301356024836053, z=-0.24132165463042554), Vec3(x=-1.2016621476171938, y=-1.6516496113800976, z=1.2946733843124194), Vec3(x=-0.6821241279604386, y=-0.5646172501544484, z=0.05571981009266658), Vec3(x=-1.6860353828426788, y=-1.3076785829009303, z=-1.1401070702172946), Vec3(x=3.710817324788593, y=-3.768716040979143, z=-1.2700919479449642)] kJ/(nm mol)"
47,gdb9_21298,-36.70440043703965 kJ/mol,"[Vec3(x=-0.16562373446301493, y=0.4460283167582588, z=0.29353363210828576), Vec3(x=0.634580982817539, y=-3.7368494383911752, z=0.4519186636414645), Vec3(x=-1.103572613984909, y=4.44917643123074, z=0.7804864178615389), Vec3(x=-0.031894015106473717, y=-3.0457528989978755, z=2.4121836598126265), Vec3(x=-0.16509016170053314, y=1.745583287365747, z=-0.6995664889388422), Vec3(x=-1.2542039158197156, y=1.6197650102262173, z=3.4937922573939773), Vec3(x=0.07711179309547589, y=1.9514932255915483, z=-1.7695055922874303), Vec3(x=1.417580213068561, y=-4.680943289984839, z=-1.7907558709586624), Vec3(x=-1.0741029923402863, y=-0.9146271982219503, z=-2.820033707872703), Vec3(x=2.5420046325413104, y=-0.1839762419542854, z=-1.8535883713314814), Vec3(x=-0.2981866807488931, y=0.7309368794707027, z=0.544488658606781), Vec3(x=-0.07797636773734284, y=-1.1671821034855405, z=0.750239373686604), Vec3(x=-0.6255790361997171, y=3.909831738498397, z=-0.5939386953671146), Vec3(x=0.12495046606646909, y=-1.1235021359410435, z=0.8006684583972152)] kJ/(nm mol)","[Vec3(x=0.11785688711853304, y=-0.19153266623789378, z=-0.29600472346274387), Vec3(x=-0.3708798281110397, y=1.2591762511515867, z=0.4458055099429714), Vec3(x=0.37898173104315447, y=0.22220618315236607, z=-1.5932345484307007), Vec3(x=-1.0997580857020353, y=1.4228549688112935, z=3.046426523779928), Vec3(x=-0.9600766635420683, y=3.0588676726832205, z=1.294419209877617), Vec3(x=0.23096572030792117, y=-0.9579195739214583, z=-0.13912537416877058), Vec3(x=0.2917477494779135, y=0.6905085650889191, z=-1.6204005507400723), Vec3(x=0.3398922007340275, y=-0.28245765177587145, z=-1.0681531451756427), Vec3(x=1.2708797053761334, y=-1.4793796781854454, z=-2.159396322100127), Vec3(x=0.5556200257068298, y=-1.6227890483204597, z=-2.349796066999282), Vec3(x=-0.5527938680870879, y=-0.5915090435910244, z=2.5174989975225373), Vec3(x=0.8626306993979336, y=-1.2963638495167635, z=0.03167909862460405), Vec3(x=-0.8297001000409061, y=1.2846000663142974, z=2.151496840104528), Vec3(x=-0.23537082284160982, y=-1.5162559967697629, z=-0.26120305100901575)] kJ/(nm mol)"
48,gdb9_21299,-45.246250822375714 kJ/mol,"[Vec3(x=-0.09556332744138274, y=-1.910920283952379, z=-0.3661859690129017), Vec3(x=-0.5321224519543648, y=-1.3937573490725867, z=0.02960346628246313), Vec3(x=-0.3208436678112321, y=-2.7204593643476187, z=1.1808517017814584), Vec3(x=0.45070210922881415, y=-0.35312935465236706, z=1.6287050782885668), Vec3(x=2.7097985267747617, y=-1.5062776524748358, z=-0.08867371238919297), Vec3(x=2.248408775616781, y=-2.0291172394041723, z=-0.6011298858067278), Vec3(x=-0.11857374715197011, y=1.5842065997993586, z=-1.162059844889086), Vec3(x=-1.1836794912380597, y=2.425875758197833, z=0.4994559011767308), Vec3(x=-1.044882562496067, y=-0.3046724201960691, z=-0.1453904116982878), Vec3(x=-0.9786367567422616, y=-0.3092834232222419, z=0.8940738774176289), Vec3(x=-1.5864845637226637, y=-0.03713287416942279, z=-2.099082850328422), Vec3(x=-0.09046825979027062, y=2.6160561276909675, z=0.7972427531763913), Vec3(x=-0.2581204054846893, y=1.5956443610010638, z=-0.9257494184828943), Vec3(x=0.8006251156263318, y=2.342895112391602, z=0.3583968776699127)] kJ/(nm mol)","[Vec3(x=-0.22935440484185676, y=0.4738830301892172, z=-0.18904247548679898), Vec3(x=0.9752719288588594, y=-1.7716040507218622, z=2.2687733281889093), Vec3(x=3.0265834347777627, y=2.2383737725021433, z=1.2250341839389094), Vec3(x=1.2508214271560973, y=-0.7312578888395365, z=-1.7156013886220638), Vec3(x=-0.5355259074684682, y=-0.5171753423468886, z=-0.42411504390472854), Vec3(x=-1.9767378197586254, y=0.861191922237424, z=0.7975219796304893), Vec3(x=1.4870202323164676, y=-2.3411609232352646, z=0.8064213222095058), Vec3(x=-2.059528133659434, y=-2.5693666069832943, z=0.5872417840026678), Vec3(x=-0.7315623270421518, y=-0.13835078783050392, z=0.39992145088649345), Vec3(x=-0.18801295438817078, y=-0.484411509230565, z=-1.653312666057321), Vec3(x=-0.1368608748228386, y=0.23299749662264801, z=0.49666953301441197), Vec3(x=-2.0758140480697023, y=1.7889575905458912, z=0.9713175991161549), Vec3(x=3.12625139148534, y=0.5872230702721595, z=-1.3801281603817754), Vec3(x=-1.932570064356014, y=2.3706887827269725, z=-2.190700924994241)] kJ/(nm mol)"
49,gdb9_21300,-60.86063772088767 kJ/mol,"[Vec3(x=-0.9710535844998063, y=1.298039852954176, z=0.12850859057417097), Vec3(x=-2.186532351702837, y=1.4922401896953374, z=1.7145834701088347), Vec3(x=2.899728115338803, y=-0.5044050633280222, z=1.0984771365986035), Vec3(x=1.4278004179933248, y=0.6721676281094915, z=1.3446696543030043), Vec3(x=0.9914889845806556, y=-1.4204900949193302, z=-1.504558599411098), Vec3(x=0.866398230828267, y=-1.025603289476237, z=-4.100757968407606), Vec3(x=-0.12421985435452143, y=-2.1292875062667918, z=4.330866644908383), Vec3(x=0.29479346302917975, y=1.0342939477001778, z=-0.8295520742629492), Vec3(x=1.2429381435357918, y=-0.5438840199147368, z=-1.4825380145108022), Vec3(x=-2.218602049407046, y=0.08782759272652996, z=-1.1735580184662986), Vec3(x=-0.5891506221237677, y=-0.8928422201665018, z=2.2668229842973915), Vec3(x=-1.7157610913562316, y=1.6072599084913293, z=-0.35413592923629267), Vec3(x=0.08221511348244803, y=0.32470448736319213, z=-1.4387859148251323)] kJ/(nm mol)","[Vec3(x=0.7246541301507676, y=-0.25339467382403313, z=-0.22857032339966388), Vec3(x=-0.33531198303778353, y=-0.7072767952405457, z=2.965177237692558), Vec3(x=-1.491938075254211, y=-1.4186831116832082, z=0.8418942437110672), Vec3(x=-1.31285133324144, y=-1.5450062431885954, z=-1.8753296547024547), Vec3(x=2.3312780417586936, y=-1.3901851824148395, z=-2.126194282645855), Vec3(x=2.1653559416894126, y=-0.5999185114972789, z=-2.0688640748783342), Vec3(x=-0.6225205230065711, y=1.3599263220353919, z=1.694013810742021), Vec3(x=-0.24361331626118243, y=1.3455468870394327, z=-0.03601312315944227), Vec3(x=-0.9268944864556807, y=2.5366783823440713, z=2.6428858371122033), Vec3(x=-1.0945064232860595, y=0.5130939600587716, z=1.486016155830714), Vec3(x=1.0393831393221404, y=0.11625921632385783, z=-2.0984293014185234), Vec3(x=1.0602902136771135, y=-2.2657632253803968, z=-0.22433847367553028), Vec3(x=-1.2933231802878993, y=2.3087458636099996, z=-0.9722456670233726)] kJ/(nm mol)"
50,gdb9_21301,-22.398980772594644 kJ/mol,"[Vec3(x=-1.8716876723572113, y=-0.5913439040946855, z=0.03609069362407347), Vec3(x=-0.2806951396652835, y=-0.802307737990759, z=0.02721653635517951), Vec3(x=-2.1081395269678325, y=3.0338120203203403, z=0.045342565865063245), Vec3(x=2.1510793919701356, y=0.5112516669926777, z=-0.032932264907812536), Vec3(x=0.9268064705061079, y=1.8925277088670214, z=-0.05063149220349672), Vec3(x=1.7464920417532426, y=-0.8622226618399509, z=-0.026551222745422542), Vec3(x=0.1614013194871582, y=0.012271691311553923, z=0.010649850132223637), Vec3(x=-1.011137375907765, y=0.35966548174798163, z=0.020957726861087878), Vec3(x=-2.05594493108228, y=-1.6710967548048608, z=0.03373673885261663), Vec3(x=0.8190327749066508, y=-0.01909410914936771, z=-0.2740295967941737), Vec3(x=0.8524110163628675, y=-0.010409597251808123, z=0.22531847297365637), Vec3(x=2.3645876486840507, y=-1.1325727499109064, z=-0.05147030262324348), Vec3(x=-1.4477314820814797, y=-0.2607724438235124, z=-0.16318083959951224), Vec3(x=-1.4723877631075837, y=-0.2919391324978804, z=0.26998731354942507), Vec3(x=1.2259202608472801, y=-0.16773919871637233, z=-0.07050395582224844)] kJ/(nm mol)","[Vec3(x=-1.8039134094367313, y=-2.2116234842526765, z=0.04650529796041525), Vec3(x=-0.2678428751044635, y=-2.8349511325922094, z=0.043931309289016784), Vec3(x=0.37258609810989896, y=2.1005283827262815, z=0.0005912323840771005), Vec3(x=3.0085999227907223, y=3.276213124636566, z=-0.0667137406539251), Vec3(x=4.2270692921429145, y=2.43235792876726, z=-0.12778861322112078), Vec3(x=-0.34642475952395557, y=0.895733664902707, z=0.007805818614537774), Vec3(x=1.048212209135535, y=-0.6319812989095794, z=-0.012964518512801004), Vec3(x=-1.7319801881791932, y=0.7538323023610474, z=0.04630596728495995), Vec3(x=-4.466992344207881, y=0.24484036135488196, z=0.07633304995064272), Vec3(x=-0.23002029521088652, y=-1.8573772711224699, z=0.1436765185130362), Vec3(x=-0.21668162049294537, y=-1.840924006482929, z=-0.12273660523262464), Vec3(x=1.306184828279953, y=-1.19277877187794, z=-0.02832518216310076), Vec3(x=-1.3733664291081311, y=0.31659743720134514, z=-0.13480246578014388), Vec3(x=-1.4036965376266508, y=0.3058395299846879, z=0.21129192544932707), Vec3(x=1.878261220851182, y=0.24369704800034953, z=-0.08311012799275375)] kJ/(nm mol)"
